file,score
20251229_123932_result_n70_seed0_r1_p32_cpt100.json,30835.200363755226
20251229_124030_result_n72_seed0_r1_p32_cpt100.json,8596.50018632412
20251229_124223_result_n77_seed0_r1_p32_cpt100.json,12368.40026807785
20251229_124609_result_n81_seed0_r1_p32_cpt100.json,18793.500407338142
